"gamedate","year","season","gametype","team1","r1_before","score1","score2","team2","r2_before","E1","delta"
"2007-10-30",2007,"秋","東京六大学","早稲田",1686.8140915599427,7,0,"慶應",1581.8331372928262,0.6384622900425895,16.802814052101954
"2008-04-12",2008,"春","東京六大学","慶應",1565.0303232407243,3,4,"立教",1420.4672149408802,0.6682384195222786,-22.875491500062424
"2008-04-12",2008,"春","東京六大学","東大",1137.0060609859622,0,11,"早稲田",1703.6169056120445,0.06127875052616203,-2.8242433610256006
"2008-04-13",2008,"春","東京六大学","早稲田",1706.44114897307,28,0,"東大",1134.1818176249367,0.941643077321456,2.9176777009430275
"2008-04-13",2008,"春","東京六大学","立教",1443.3427064409427,1,4,"慶應",1542.1548317406618,0.38158988104929564,-13.284980140735946
"2008-04-14",2008,"春","東京六大学","慶應",1555.4398118813979,6,1,"立教",1430.0577263002067,0.6497072979168141,14.69970883031454
"2008-04-19",2008,"春","東京六大学","東大",1131.2641399239938,0,15,"明治",1637.799973095421,0.07891264653725243,-3.901980114817089
"2008-04-19",2008,"春","東京六大学","立教",1415.358017469892,2,1,"法政",1536.079522124968,0.35637549461921997,21.644795792987495
"2008-04-20",2008,"春","東京六大学","明治",1641.701953210238,12,4,"東大",1127.3621598091768,0.9253056052344071,2.8899236388064797
"2008-04-20",2008,"春","東京六大学","法政",1514.4347263319805,1,2,"立教",1437.0028132628795,0.5944258417042324,-19.184862609160113
"2008-04-26",2008,"春","東京六大学","慶應",1570.1395207117125,0,0,"明治",1644.5918768490444,0.4082944207521197,4.585278962394016
"2008-04-26",2008,"春","東京六大学","法政",1495.2498637228205,2,3,"早稲田",1709.358826674013,0.25668377375072426,-2.2977592114847054
"2008-04-27",2008,"春","東京六大学","早稲田",1711.6565858854976,1,0,"法政",1492.9521045113358,0.7492095563824998,2.003092704823506
"2008-04-27",2008,"春","東京六大学","明治",1640.0065978866503,6,2,"慶應",1574.7247996741066,0.5812134375486128,16.85230063371495
"2008-04-28",2008,"春","東京六大学","慶應",1557.8724990403916,1,2,"明治",1656.8588985203653,0.3774166874021576,-8.334404894056373
"2008-05-04",2008,"春","東京六大学","東大",1124.4722361703703,2,5,"慶應",1549.5380941463352,0.10635044709983997,0.47699155673683813
"2008-05-04",2008,"春","東京六大学","立教",1456.1876758720396,1,7,"早稲田",1713.6596785903212,0.215017098780565,-8.845454108212614
"2008-05-05",2008,"春","東京六大学","慶應",1549.0611025895982,11,1,"東大",1124.9492277271072,0.894657983375465,4.901256760808553
"2008-05-05",2008,"春","東京六大学","早稲田",1722.5051326985338,8,0,"立教",1447.342221763827,0.8011822700500153,9.09609039802607
"2008-05-11",2008,"春","東京六大学","明治",1665.1933034144217,2,2,"立教",1438.246131365801,0.7597172823366914,-12.985864116834572
"2008-05-11",2008,"春","東京六大学","法政",1490.9490118065123,5,0,"東大",1120.0479709662986,0.8649231652920918,3.938915461550657
"2008-05-12",2008,"春","東京六大学","東大",1116.109055504748,3,6,"法政",1494.8879272680629,0.12897649936763828,-0.6543110566530772
"2008-05-12",2008,"春","東京六大学","立教",1451.2319954826355,0,3,"明治",1652.2074392975871,0.2638218157280338,-7.396576874672854
"2008-05-13",2008,"春","東京六大学","明治",1659.60401617226,2,3,"立教",1443.8354186079628,0.7518942498282372,-27.058283015360352
"2008-05-17",2008,"春","東京六大学","早稲田",1731.6012230965598,3,4,"明治",1632.5457331568996,0.6247295392028849,-20.70004748409274
"2008-05-17",2008,"春","東京六大学","法政",1495.542238324716,2,14,"慶應",1553.9623593504068,0.42555978205718326,-21.121205010558004
"2008-05-18",2008,"春","東京六大学","慶應",1575.0835643609648,4,0,"法政",1474.421033314158,0.6271608718716045,14.554928917565363
"2008-05-18",2008,"春","東京六大学","明治",1653.2457806409923,0,3,"早稲田",1710.9011756124671,0.4259404339838887,-15.502507787465596
"2008-05-19",2008,"春","東京六大学","早稲田",1726.4036833999328,0,2,"明治",1637.7432728535266,0.6133792569034633,-22.70489632501041
"2008-05-21",2008,"春","東京六大学","立教",1470.893701623323,0,3,"明治",1660.448169178537,0.27130893683086055,-7.770932929814191
"2008-05-24",2008,"春","東京六大学","東大",1115.454744448095,3,9,"立教",1463.122768693509,0.14388481556805202,-5.288839947586965
"2008-05-24",2008,"春","東京六大学","法政",1459.8661043965926,2,7,"明治",1668.219102108351,0.2521294220454733,-9.791544828428913
"2008-05-26",2008,"春","東京六大学","明治",1678.01064693678,2,2,"法政",1450.0745595681637,0.7677757518366356,-13.38878759183178
"2008-05-26",2008,"春","東京六大学","立教",1468.4116086410959,2,1,"東大",1110.165904500508,0.8640022690310726,-3.7365429276051354
"2008-05-27",2008,"春","東京六大学","法政",1463.4633471599955,0,6,"明治",1664.6218593449482,0.257187581519508,-10.953978245159764
"2008-05-31",2008,"春","東京六大学","慶應",1589.6384932785302,2,3,"早稲田",1703.6987870749224,0.355286318515969,-7.227886449746941
"2008-06-01",2008,"春","東京六大学","早稲田",1710.9266735246692,0,2,"慶應",1582.4106068287833,0.6626061197968045,-25.16623946967747
"2008-06-02",2008,"春","東京六大学","慶應",1607.5768462984609,2,3,"早稲田",1685.7604340549917,0.3982774445822585,-9.377442753061418
"2008-09-13",2008,"秋","東京六大学","慶應",1598.1994035453995,1,4,"法政",1452.5093689148357,0.67756812880789,-28.08389252866566
"2008-09-13",2008,"秋","東京六大学","明治",1675.575837590108,2,1,"東大",1113.9024474281132,0.9446726991076639,-7.770064431434704
"2008-09-14",2008,"秋","東京六大学","東大",1121.672511859548,0,6,"明治",1667.8057731586732,0.05852518584015075,-1.0208584611919018
"2008-09-14",2008,"秋","東京六大学","法政",1480.5932614435014,3,1,"慶應",1570.1155110167338,0.3871621499878853,22.677825980442975
"2008-09-20",2008,"秋","東京六大学","早稲田",1695.137876808053,16,0,"東大",1120.651653398356,0.9482722497334375,2.557907576024321
"2008-09-20",2008,"秋","東京六大学","立教",1464.6750657134908,5,3,"法政",1503.2710874239444,0.4509320072212596,19.489333118774262
"2008-09-21",2008,"秋","東京六大学","法政",1483.7817543051701,3,0,"立教",1484.164398832265,0.49950884097756076,19.230044039393125
"2008-09-23",2008,"秋","東京六大学","東大",1118.0937458223318,4,10,"早稲田",1697.6957843840773,0.04952984523276596,-0.5710914308226626
"2008-09-23",2008,"秋","東京六大学","立教",1464.934354792872,1,4,"法政",1503.0117983445632,0.45098405434919375,-16.75468880573085
"2008-09-27",2008,"秋","東京六大学","慶應",1547.4376850362908,3,2,"明治",1668.826631619865,0.3468465546361555,22.12124279214072
"2008-09-27",2008,"秋","東京六大学","立教",1448.179665987141,0,5,"早稲田",1698.2668758149,0.21515955833700845,-7.943051643005672
"2008-09-28",2008,"秋","東京六大学","早稲田",1706.2099274579057,1,0,"立教",1440.2366143441354,0.7996611823885962,-0.5194885954813155
"2008-09-28",2008,"秋","東京六大学","明治",1646.7053888277244,1,3,"慶應",1569.5589278284315,0.5997438889177933,-22.02312792572691
"2008-10-04",2008,"秋","東京六大学","明治",1624.6822609019976,3,0,"法政",1519.766487150294,0.6344028632584104,12.48534292535064
"2008-10-04",2008,"秋","東京六大学","東大",1117.5226543915091,2,1,"慶應",1591.5820557541583,0.07954527726564842,35.486306660666074
"2008-10-05",2008,"秋","東京六大学","慶應",1556.0957490934923,7,0,"東大",1153.0089610521752,0.8903245787790742,4.209699615277717
"2008-10-05",2008,"秋","東京六大学","法政",1507.2811442249435,0,7,"明治",1637.167603827348,0.3349844542328962,-15.475151265876239
"2008-10-06",2008,"秋","東京六大学","東大",1148.7992614368975,0,5,"慶應",1560.30544870877,0.1043668985202099,-2.4034186521657452
"2008-10-11",2008,"秋","東京六大学","法政",1491.8059929590672,4,2,"早稲田",1705.6904388624243,0.24528945207388522,29.77146087614298
"2008-10-11",2008,"秋","東京六大学","立教",1440.7561029396168,5,1,"東大",1146.3958427847317,0.8223014283614506,4.797901093073059
"2008-10-12",2008,"秋","東京六大学","早稲田",1675.9189779862813,1,1,"法政",1521.5774538352102,0.6931828359832267,-9.659141799161336
"2008-10-12",2008,"秋","東京六大学","東大",1141.5979416916587,0,11,"立教",1445.5540040326898,0.1693045682863439,-8.225534249034695
"2008-10-13",2008,"秋","東京六大学","法政",1531.2365956343715,0,5,"早稲田",1666.25983618712,0.3281887652516307,-13.594511988736786
"2008-10-15",2008,"秋","東京六大学","早稲田",1679.8543481758568,2,0,"法政",1517.6420836456348,0.7035994243626634,6.855962261704068
"2008-10-18",2008,"秋","東京六大学","早稲田",1686.7103104375608,3,1,"明治",1652.6427550932244,0.5453179071163776,14.77003812401836
"2008-10-18",2008,"秋","東京六大学","立教",1453.7795382817244,0,3,"慶應",1562.7088673609358,0.3594445798382537,-12.177715080183846
"2008-10-19",2008,"秋","東京六大学","慶應",1574.8865824411196,6,4,"立教",1441.6018232015406,0.6704310857160484,8.514379194034822
"2008-10-19",2008,"秋","東京六大学","明治",1637.872716969206,0,0,"早稲田",1701.4803485615791,0.41561372476048214,4.219313761975893
"2008-10-20",2008,"秋","東京六大学","早稲田",1697.2610347996033,3,0,"明治",1642.092030731182,0.573651936333251,15.522889271608614
"2008-10-25",2008,"秋","東京六大学","法政",1510.7861213839308,1,1,"東大",1133.372407442624,0.8808891800834834,-19.04445900417417
"2008-10-25",2008,"秋","東京六大学","立教",1433.0874440075058,3,1,"明治",1626.5691414595733,0.261535137336024,28.959176613036043
"2008-10-26",2008,"秋","東京六大学","明治",1597.6099648465372,1,0,"立教",1462.046620620542,0.6748318786636542,5.721976590765782
