"gamedate","gametype","team1","score1","score2","team2"
"2016-10-16","東都3部","上智大学",3,1,"成蹊大学"
"2016-10-16","東都3部","大正大学",5,3,"順天堂大学"
"2016-10-16","東都3部","芝浦工業大学",4,6,"学習院大学"
"2016-10-16","東都4部","東京科学大学",1,6,"一橋大学"
"2016-10-18","東都2部","東京農業大学",1,2,"国士舘大学"
"2016-10-18","東都2部","駒澤大学",3,0,"拓殖大学"
"2016-10-19","東都1部","専修大学",1,5,"中央大学"
"2016-10-19","東都1部","日本大学",3,1,"亜細亜大学"
"2016-10-19","東都2部","国士舘大学",5,5,"東京農業大学"
"2016-10-19","東都2部","拓殖大学",2,4,"駒澤大学"
"2016-10-20","東都1部","中央大学",4,0,"専修大学"
"2016-10-20","東都1部","國學院大學",1,9,"東洋大学"
"2016-10-20","東都2部","国士舘大学",2,0,"東京農業大学"
"2016-10-24","東都2部","青山学院大学",3,2,"立正大学"
"2016-10-25","東都1部","亜細亜大学",2,4,"國學院大學"
"2016-10-25","東都1部","東洋大学",3,4,"日本大学"
"2016-10-25","東都2部","立正大学",3,2,"青山学院大学"
"2016-10-26","東都1部","國學院大學",2,8,"亜細亜大学"
"2016-10-26","東都1部","日本大学",5,10,"東洋大学"
"2016-10-26","東都2部","青山学院大学",3,4,"立正大学"
"2016-10-27","東都1部","亜細亜大学",10,0,"國學院大學"
"2016-10-27","東都1部","東洋大学",6,8,"日本大学"
"2016-11-06","東都入替戦","専修大学",14,1,"国士舘大学"
"2016-11-06","東都入替戦","成蹊大学",1,2,"一橋大学"
"2016-11-06","東都入替戦","東京農業大学",2,1,"大正大学"
"2016-11-07","東都入替戦","一橋大学",3,6,"成蹊大学"
"2016-11-07","東都入替戦","国士舘大学",0,1,"専修大学"
"2016-11-07","東都入替戦","大正大学",0,2,"東京農業大学"
"2016-11-08","東都入替戦","成蹊大学",0,4,"一橋大学"
"2017-04-02","東都3部","上智大学",2,6,"一橋大学"
"2017-04-02","東都3部","大正大学",4,5,"順天堂大学"
"2017-04-02","東都4部","東京都市大学",1,5,"東京科学大学"
"2017-04-03","東都3部","一橋大学",1,8,"上智大学"
"2017-04-03","東都3部","順天堂大学",7,3,"大正大学"
"2017-04-04","東都1部","亜細亜大学",5,1,"専修大学"
"2017-04-04","東都1部","日本大学",0,6,"中央大学"
"2017-04-05","東都1部","中央大学",2,3,"日本大学"
"2017-04-05","東都1部","専修大学",5,6,"亜細亜大学"
"2017-04-05","東都2部","国士舘大学",1,2,"拓殖大学"
"2017-04-05","東都2部","青山学院大学",5,1,"東京農業大学"
"2017-04-05","東都3部","上智大学",2,3,"一橋大学"
"2017-04-06","東都1部","日本大学",12,7,"中央大学"
"2017-04-06","東都2部","拓殖大学",8,1,"国士舘大学"
"2017-04-06","東都2部","東京農業大学",1,9,"青山学院大学"
"2017-04-08","東都4部","成蹊大学",15,7,"東京都市大学"
"2017-04-10","東都2部","立正大学",7,1,"拓殖大学"
"2017-04-10","東都2部","駒澤大学",9,0,"東京農業大学"
"2017-04-10","東都3部","学習院大学",1,2,"順天堂大学"
"2017-04-10","東都3部","芝浦工業大学",0,9,"一橋大学"
"2017-04-12","東都1部","國學院大學",5,5,"専修大学"
"2017-04-12","東都1部","東洋大学",0,3,"中央大学"
"2017-04-12","東都2部","拓殖大学",1,3,"立正大学"
"2017-04-12","東都2部","東京農業大学",3,0,"駒澤大学"
"2017-04-12","東都3部","順天堂大学",1,8,"学習院大学"
"2017-04-13","東都1部","中央大学",10,3,"東洋大学"
"2017-04-13","東都1部","國學院大學",8,2,"専修大学"
"2017-04-13","東都2部","駒澤大学",8,1,"東京農業大学"
"2017-04-14","東都1部","専修大学",1,5,"國學院大學"
"2017-04-15","東都3部","大正大学",9,0,"芝浦工業大学"
"2017-04-15","東都3部","学習院大学",5,7,"上智大学"
"2017-04-15","東都4部","成蹊大学",10,5,"東京科学大学"
"2017-04-16","東都3部","上智大学",1,5,"学習院大学"
"2017-04-16","東都3部","芝浦工業大学",2,11,"大正大学"
"2017-04-16","東都4部","東京科学大学",3,9,"成蹊大学"
"2017-04-17","東都3部","学習院大学",11,4,"上智大学"
"2017-04-18","東都1部","日本大学",7,6,"國學院大學"
"2017-04-18","東都1部","東洋大学",13,3,"亜細亜大学"
"2017-04-18","東都2部","国士舘大学",2,6,"駒澤大学"
"2017-04-18","東都2部","立正大学",4,3,"青山学院大学"
"2017-04-19","東都1部","亜細亜大学",7,8,"東洋大学"
"2017-04-19","東都1部","國學院大學",6,5,"日本大学"
"2017-04-19","東都2部","青山学院大学",1,3,"立正大学"
"2017-04-19","東都2部","駒澤大学",0,5,"国士舘大学"
"2017-04-20","東都1部","日本大学",0,6,"國學院大學"
"2017-04-20","東都2部","国士舘大学",6,0,"駒澤大学"
"2017-04-22","東都3部","上智大学",3,1,"順天堂大学"
"2017-04-22","東都3部","大正大学",10,2,"一橋大学"
"2017-04-22","東都4部","東京都市大学",4,3,"東京科学大学"
"2017-04-23","東都3部","一橋大学",0,10,"大正大学"
"2017-04-23","東都3部","順天堂大学",14,6,"上智大学"
"2017-04-23","東都4部","東京科学大学",2,3,"東京都市大学"
"2017-04-24","東都2部","国士舘大学",0,2,"東京農業大学"
"2017-04-24","東都2部","青山学院大学",4,1,"拓殖大学"
"2017-04-24","東都3部","上智大学",1,4,"順天堂大学"
"2017-04-25","東都2部","拓殖大学",1,0,"青山学院大学"
"2017-04-25","東都2部","東京農業大学",12,0,"国士舘大学"
"2017-04-26","東都1部","亜細亜大学",7,5,"中央大学"
"2017-04-26","東都1部","日本大学",14,1,"専修大学"
"2017-04-26","東都2部","青山学院大学",2,1,"拓殖大学"
"2017-04-27","東都1部","中央大学",5,3,"亜細亜大学"
"2017-04-27","東都1部","専修大学",0,5,"日本大学"
"2017-04-28","東都1部","亜細亜大学",2,8,"中央大学"
"2017-04-29","東都3部","学習院大学",1,0,"一橋大学"
"2017-04-29","東都3部","芝浦工業大学",1,3,"順天堂大学"
"2017-04-29","東都4部","成蹊大学",7,0,"東京都市大学"
"2017-04-30","東都3部","一橋大学",4,5,"学習院大学"
"2017-04-30","東都3部","順天堂大学",4,4,"芝浦工業大学"
"2017-04-30","東都4部","東京都市大学",1,10,"成蹊大学"
"2017-05-01","東都1部","國學院大學",4,1,"中央大学"
"2017-05-01","東都1部","東洋大学",7,3,"専修大学"
"2017-05-01","東都2部","立正大学",4,0,"東京農業大学"
"2017-05-01","東都2部","駒澤大学",1,6,"拓殖大学"
"2017-05-01","東都3部","順天堂大学",6,1,"芝浦工業大学"
"2017-05-02","東都1部","中央大学",1,2,"國學院大學"
"2017-05-02","東都1部","専修大学",0,6,"東洋大学"
"2017-05-02","東都2部","拓殖大学",2,1,"駒澤大学"
"2017-05-02","東都2部","東京農業大学",0,10,"立正大学"
"2017-05-03","東都4部","東京科学大学",6,2,"東京都市大学"
"2017-05-06","東都3部","大正大学",6,0,"上智大学"
"2017-05-06","東都3部","学習院大学",2,1,"芝浦工業大学"
"2017-05-06","東都4部","成蹊大学",4,0,"東京科学大学"
"2017-05-07","東都3部","上智大学",1,14,"大正大学"
"2017-05-07","東都3部","芝浦工業大学",0,2,"学習院大学"
"2017-05-07","東都4部","東京科学大学",5,9,"成蹊大学"
"2017-05-08","東都2部","国士舘大学",2,3,"青山学院大学"
"2017-05-08","東都2部","立正大学",2,1,"駒澤大学"
"2017-05-09","東都1部","日本大学",5,6,"亜細亜大学"
"2017-05-09","東都1部","東洋大学",2,1,"國學院大學"
"2017-05-09","東都2部","青山学院大学",4,3,"国士舘大学"
"2017-05-09","東都2部","駒澤大学",4,7,"立正大学"
"2017-05-09","東都3部","一橋大学",9,5,"芝浦工業大学"
"2017-05-10","東都1部","亜細亜大学",4,2,"日本大学"
"2017-05-10","東都1部","國學院大學",2,9,"東洋大学"
"2017-05-10","東都3部","学習院大学",3,1,"順天堂大学"
"2017-05-14","東都3部","上智大学",0,1,"芝浦工業大学"
"2017-05-14","東都3部","順天堂大学",2,3,"一橋大学"
"2017-05-14","東都4部","東京都市大学",3,5,"成蹊大学"
"2017-05-15","東都3部","一橋大学",4,8,"順天堂大学"
"2017-05-15","東都3部","芝浦工業大学",3,7,"上智大学"
"2017-05-16","東都2部","拓殖大学",3,1,"東京農業大学"
"2017-05-16","東都2部","青山学院大学",6,2,"駒澤大学"
"2017-05-16","東都3部","上智大学",8,4,"芝浦工業大学"
"2017-05-16","東都3部","順天堂大学",5,2,"一橋大学"
"2017-05-17","東都1部","中央大学",3,2,"専修大学"
"2017-05-17","東都1部","亜細亜大学",1,2,"國學院大學"
"2017-05-17","東都2部","東京農業大学",4,5,"拓殖大学"
"2017-05-17","東都2部","駒澤大学",6,4,"青山学院大学"
"2017-05-18","東都1部","國學院大學",0,0,"亜細亜大学"
"2017-05-18","東都1部","専修大学",4,7,"中央大学"
"2017-05-18","東都2部","青山学院大学",2,8,"駒澤大学"
"2017-05-19","東都1部","國學院大學",4,7,"亜細亜大学"
"2017-05-20","東都3部","大正大学",8,2,"学習院大学"
"2017-05-21","東都3部","学習院大学",1,6,"大正大学"
"2017-05-22","東都2部","国士舘大学",1,2,"立正大学"
"2017-05-23","東都1部","亜細亜大学",11,8,"國學院大學"
"2017-05-23","東都1部","日本大学",1,10,"東洋大学"
"2017-05-23","東都2部","立正大学",8,2,"国士舘大学"
"2017-05-24","東都1部","東洋大学",5,0,"日本大学"
"2017-06-13","東都入替戦","中央大学",4,7,"青山学院大学"
"2017-06-14","東都入替戦","中央大学",4,7,"青山学院大学"
"2017-06-15","東都入替戦","青山学院大学",0,3,"中央大学"
"2017-06-16","東都入替戦","中央大学",2,0,"青山学院大学"
"2017-06-20","東都入替戦","国士舘大学",7,1,"順天堂大学"
"2017-06-20","東都入替戦","成蹊大学",1,0,"一橋大学"
"2017-06-22","東都入替戦","一橋大学",5,2,"成蹊大学"
"2017-06-22","東都入替戦","順天堂大学",2,13,"国士舘大学"
"2017-06-23","東都入替戦","成蹊大学",15,0,"一橋大学"
"2017-09-02","東都3部","大正大学",10,3,"上智大学"
"2017-09-03","東都3部","上智大学",1,6,"大正大学"
"2017-09-03","東都3部","学習院大学",0,2,"成蹊大学"
"2017-09-03","東都4部","東京都市大学",2,1,"東京科学大学"
"2017-09-04","東都4部","東京科学大学",7,10,"東京都市大学"
"2017-09-05","東都1部","國學院大學",2,3,"立正大学"
"2017-09-05","東都1部","東洋大学",3,5,"日本大学"
"2017-09-06","東都1部","日本大学",4,5,"東洋大学"
"2017-09-06","東都1部","立正大学",2,6,"國學院大學"
"2017-09-06","東都3部","成蹊大学",0,1,"学習院大学"
"2017-09-07","東都1部","東洋大学",4,2,"日本大学"
"2017-09-07","東都2部","専修大学",13,3,"東京農業大学"
"2017-09-07","東都2部","青山学院大学",2,1,"国士舘大学"
"2017-09-08","東都1部","國學院大學",7,1,"立正大学"
"2017-09-08","東都2部","国士舘大学",3,4,"青山学院大学"
"2017-09-09","東都3部","一橋大学",0,7,"成蹊大学"
"2017-09-09","東都3部","順天堂大学",11,0,"上智大学"
"2017-09-09","東都4部","芝浦工業大学",4,2,"東京都市大学"
"2017-09-10","東都3部","上智大学",3,4,"順天堂大学"
"2017-09-10","東都3部","成蹊大学",14,7,"一橋大学"
"2017-09-10","東都4部","東京都市大学",4,16,"芝浦工業大学"
"2017-09-13","東都1部","中央大学",5,3,"立正大学"
"2017-09-13","東都1部","亜細亜大学",4,1,"日本大学"
"2017-09-13","東都2部","拓殖大学",4,3,"東京農業大学"
"2017-09-13","東都2部","駒澤大学",2,2,"国士舘大学"
"2017-09-13","東都3部","学習院大学",1,1,"成蹊大学"
"2017-09-14","東都1部","日本大学",1,2,"亜細亜大学"
"2017-09-14","東都1部","立正大学",3,5,"中央大学"
"2017-09-14","東都2部","東京農業大学",0,8,"拓殖大学"
"2017-09-14","東都2部","駒澤大学",6,0,"国士舘大学"
"2017-09-15","東都2部","国士舘大学",2,3,"駒澤大学"
"2017-09-16","東都3部","順天堂大学",2,5,"学習院大学"
"2017-09-16","東都4部","芝浦工業大学",10,1,"東京科学大学"
"2017-09-18","東都3部","大正大学",7,4,"一橋大学"
"2017-09-18","東都3部","学習院大学",6,1,"順天堂大学"
"2017-09-18","東都4部","東京科学大学",0,6,"芝浦工業大学"
"2017-09-19","東都2部","専修大学",8,2,"駒澤大学"
"2017-09-19","東都2部","拓殖大学",5,4,"青山学院大学"
"2017-09-19","東都3部","一橋大学",3,8,"大正大学"
"2017-09-20","東都1部","亜細亜大学",2,4,"國學院大學"
"2017-09-20","東都1部","東洋大学",3,2,"中央大学"
"2017-09-20","東都2部","青山学院大学",8,4,"拓殖大学"
"2017-09-20","東都2部","駒澤大学",1,1,"専修大学"
"2017-09-21","東都1部","中央大学",2,4,"東洋大学"
"2017-09-21","東都1部","國學院大學",0,7,"亜細亜大学"
"2017-09-21","東都2部","拓殖大学",3,1,"青山学院大学"
"2017-09-21","東都2部","駒澤大学",9,1,"専修大学"
"2017-09-22","東都1部","亜細亜大学",3,0,"國學院大學"
"2017-09-22","東都2部","専修大学",2,3,"駒澤大学"
"2017-09-23","東都3部","学習院大学",9,3,"上智大学"
"2017-09-23","東都4部","東京都市大学",0,5,"東京科学大学"
"2017-09-24","東都3部","上智大学",5,2,"学習院大学"
"2017-09-24","東都3部","大正大学",2,1,"成蹊大学"
"2017-09-24","東都4部","東京科学大学",8,6,"東京都市大学"
"2017-09-25","東都2部","専修大学",3,4,"国士舘大学"
"2017-09-25","東都2部","青山学院大学",1,0,"東京農業大学"
"2017-09-25","東都3部","学習院大学",3,1,"上智大学"
"2017-09-25","東都3部","成蹊大学",3,9,"大正大学"
"2017-09-26","東都2部","国士舘大学",2,3,"専修大学"
"2017-09-26","東都2部","東京農業大学",0,7,"青山学院大学"
"2017-09-27","東都1部","國學院大學",10,8,"日本大学"
"2017-09-27","東都1部","東洋大学",2,8,"立正大学"
"2017-09-27","東都2部","専修大学",5,3,"国士舘大学"
"2017-09-29","東都1部","日本大学",5,1,"國學院大學"
"2017-09-29","東都1部","立正大学",2,11,"東洋大学"
"2017-09-30","東都3部","一橋大学",0,1,"上智大学"
"2017-09-30","東都3部","順天堂大学",3,5,"成蹊大学"
"2017-09-30","東都4部","芝浦工業大学",2,0,"東京都市大学"
"2017-10-01","東都3部","上智大学",3,0,"一橋大学"
"2017-10-01","東都3部","成蹊大学",2,4,"順天堂大学"
"2017-10-01","東都4部","東京都市大学",4,2,"芝浦工業大学"
"2017-10-02","東都2部","拓殖大学",0,4,"国士舘大学"
"2017-10-02","東都2部","駒澤大学",2,4,"東京農業大学"
"2017-10-03","東都1部","中央大学",10,1,"日本大学"
"2017-10-03","東都1部","亜細亜大学",3,5,"立正大学"
"2017-10-03","東都2部","国士舘大学",3,4,"拓殖大学"
"2017-10-03","東都2部","東京農業大学",2,1,"駒澤大学"
"2017-10-03","東都3部","順天堂大学",3,1,"成蹊大学"
"2017-10-04","東都1部","日本大学",6,1,"中央大学"
"2017-10-04","東都1部","立正大学",5,2,"亜細亜大学"
"2017-10-04","東都2部","拓殖大学",3,2,"国士舘大学"
"2017-10-05","東都1部","中央大学",5,9,"日本大学"
"2017-10-05","東都2部","東京農業大学",1,5,"専修大学"
"2017-10-06","東都1部","東洋大学",2,3,"立正大学"
"2017-10-07","東都3部","大正大学",4,5,"学習院大学"
"2017-10-08","東都3部","学習院大学",0,0,"大正大学"
"2017-10-08","東都3部","順天堂大学",4,0,"一橋大学"
"2017-10-08","東都4部","芝浦工業大学",8,0,"東京科学大学"
"2017-10-09","東都3部","一橋大学",0,7,"順天堂大学"
"2017-10-09","東都3部","学習院大学",6,3,"大正大学"
"2017-10-10","東都1部","亜細亜大学",5,3,"中央大学"
"2017-10-10","東都1部","東洋大学",10,7,"國學院大學"
"2017-10-10","東都2部","専修大学",5,1,"青山学院大学"
"2017-10-10","東都2部","拓殖大学",2,4,"駒澤大学"
"2017-10-11","東都1部","中央大学",2,5,"亜細亜大学"
"2017-10-11","東都1部","國學院大學",1,0,"東洋大学"
"2017-10-11","東都2部","青山学院大学",7,0,"専修大学"
"2017-10-11","東都2部","駒澤大学",6,3,"拓殖大学"
"2017-10-12","東都1部","東洋大学",9,0,"國學院大學"
"2017-10-12","東都2部","専修大学",0,5,"青山学院大学"
"2017-10-17","東都2部","東京農業大学",1,2,"国士舘大学"
"2017-10-17","東都2部","青山学院大学",0,1,"駒澤大学"
"2017-10-18","東都1部","國學院大學",4,2,"中央大学"
"2017-10-18","東都1部","日本大学",2,5,"立正大学"
